#-----------------------------------------------------------------------------------------------------------------
# Name: Keyword Definition File
# Purpose:
#    - NetStorm core and scenario GUI - Take default value of the keyword
#    - Scenario GUI - To avoid saving of default keywords in the scenario file.
#    - Add check in GUI/netstorm to detect duplicate keyword if it is scalar or vector
#    - Instead netstorm will sort in memory/temp file before parsing.
#    - To validate keyword is valid or not
#    - To get list of all Scenario GUI keywords. 
#         Based on this file Scenario GUI shows all keywords which are marked inGUI=No
#         in this file in ""Run Time Settings - Service Options tab - Other Keywords"
#
# Format:
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|InScenarioProfile|Future2|Future3|Format|Comments
#
# Assumptions:
#
#   Keyword is keyword name e.g. G_KA_PCT
#
#   Order is order in which keyword should appear in scenario file so that nestorm can parse it correctly.
#       1.  These are the sorting order which is used to sort the scenario in this order.
#       2.  If Order of keyword does'nt matter then it is 99999 (Will be added at the end of scenario file)
#       3.  If any newer keyword(order of keyword matters) insert then it has Order lesser than 99999
#
#   Type is Scalar or Vector
#             
#   GroupBased ==>
#       1. Possible values are Yes/No.
#       2. If keyword is group based then keywords second argument must be Group Name or ALL
#
#   RunTimeChangable ==>
#       1. Possible values are Yes/No.
#       2. If Yes then Keyword Values can be changed at run time else not.
#
#   InGUI ==>
#       1. Possible values are Yes/No
#       2. If Yes GUI will use this Keyword.
#
#   KeyFields ==>
#       1. Comma seperated list of key field IDs which is used to check and/or remove duplicates keywords
#       2. Field Id start from the first value of keyword which is 0.
#       3. KeyFields are valid only for vector keywords.
#       4. For group based scalar keywords, group name is a implicit key"
#       5. For group based vector keywords, KeyFields should also have group name field which is 0"
#       e.g.
#       G_SESSION_PACING ALL 2 1 0 1 60000
#       G_SESSION_PACING ALL 2 1 0 1 90000
#       G_SESSION_PACING G1 2 1 0 1 60000
#
#       In this keyword, Field s 0 is a implicit key field"
#       then only first field will be checked for duplicacy.
#       After sorting it should be as follows and second will reported as duplicate keyword:
#       G_SESSION_PACING ALL 2 1 0 1 60000
#       G_SESSION_PACING G1 2 1 0 1 60000 
#
#---------------------------------------------------------------------------------------------------
#
##Global Setting
#
#Scenario Type
ENABLE_PROGRESS_REPORT|99999|Scalar|No|No|No|-|1|Yes|NA|NA|TBD|TBD|Keyword used to enable progress report in test run (default)
PARTITION_SETTINGS|99999|Scalar|No|No|No|-|2|Yes|NA|NA|TBD|Keyword used to mention partition creation mode.

#TEST_MONITOR_CONFIG <MON_TYPE> <MON_IDX> <MON_NAME> <TIER_NAME> <SERVER_NAME> <TR_NUMBER> <PARTITION_ID> <FILE_UPLOAD_URL>
TEST_MONITOR_CONFIG|99999|Scalar|No|No|Yes|-|0|Yes|NA|NA|TEST_MONITOR_CONFIG <MON_TYPE> <MON_IDX> <MON_NAME> <TIER_NAME> <SERVER_NAME> <TR_NUMBER> <PARTITION_ID> <FILE_UPLOAD_URL>| This keyword is for CavTest

CAV_EPOCH_YEAR|99999|Scalar|No|No|No|-|2014|Yes|NA|NA|TBD|Keyword used to set cavmon epoch year
NLM_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|Keyword used to set nsa_log_manager trace level
NLW_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|Keyword used to set logging writer trace level
NLR_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|Keyword used to set logging reader trace level
NSDBU_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|Keyword used to set nsdbu trace level
NDDBU_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|Keyword used to set nddbu trace level
NDDBU_RETRY_CSV_CHECK|99999|Scalar|No|No|No|-|10 30|Yes|NA|NA|TBD|Keyword used to set dbu sleep time and rety check for csv present
NSDBU_CHUNK_SIZE|99999|Scalar|No|No|No|-|-1|Yes|NA|NA|TBD|Now this kw is discontinued. Keyword used to set nsdbu per thread buffer size for data uploading. 
DBU_CHUNK_SIZE|99999|Scalar|No|No|No|-|0 0|Yes|NA|NA|TBD|Keyword used to set nsdbu & nddbu chunk size. Using this keyword in place of NSDBU_CHUNK_SIZE. Default value 0 0 means chunk size will be automatically calculated. 
NSDBU_IDLE_TIME|99999|Scalar|No|No|No|-|5|Yes|NA|NA|TBD|Keyword used to set nsdbu sleep time after processing every chunk.
NSDBU_NUM_CYCLES|99999|Scalar|No|No|No|-|1|Yes|NA|NA|TBD|Keyword used to set nsdbu num cycles after which data will be dumped forcefully.
NIFA_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|Keyword used to set nia_file_collector trace level
NIRRU_TRACE_LEVEL|99999|Scalar|No|No|No|-|1 10|Yes|NA|NA|TBD|nia_req_rep_uploader trace level.
DB_TMP_FILE_PATH|99999|Scalar|No|No|No|-|NA|Yes|NA|NA|TBD|Now this kw is discontinued. Keyword used to alter the temporary files creation path for pg_bulkload.
ENABLE_TMPFS_IN_DBU|99999|Scalar|No|No|No|-|- -|Yes|NA|NA|TBD|Keyword used to set tmp file path in NS and ND DBU. Using this keyword in place of DB_TMP_FILE_PATH. Default values - - mean /mnt/tmp will be used as tmp dir in both NS and ND DBU only if RAM size is greater then 96 GB on machine.
NDE_DB_PARTITION_OVERLAP_MINS|99999|Scalar|No|No|No|-|60|Yes|NA|NA|TBD|Keyword used to set overlap time in NDE mode for creating check constraints on partition table
PARTITION_SWITCH_DELAY|99999|Scalar|No|No|No|-|10|Yes|NA|NA|TBD|Keyword used to set dbu sleep time after partition switch.
TABLESPACE_INFO|99999|Vector|No|No|No|-|-|Yes|NA|NA|TBD|Keyword used to set tablespace name for the specified tables.
MULTIDISK_PATH|99999|Vector|No|No|No|-|-|Yes|NA|NA|TBD|Keyword used to set disk path for various file rawdata, logs
DBU_UPLOAD_TOOL|99999|Vector|No|No|No|-|-|Yes|NA|NA|TBD|Keyword used to set db upload tool for upload data
VALIDATE_CSV_BUFFER|99999|Scalar|No|No|No|-|1|Yes|NA|NA|TBD|Keyword used to validate_csv_buffer for validating buffer
DBU_CSV_MODE|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used to validate_csv_buffer for validating buffer
NDDBU_RETRY_CONNECTION_INTERVAL|99999|Scalar|No|No|Yes|-|60|No|NA|NA|NDDBU_RETRY_CONNECTION_INTERVAL <Timeout in Seconds>|This keyword will set timeout for DBU connection retry to NDC default 60.

NDDBU_SCANDIR_TIME|99999|Scalar|No|No|No|-|3600|Yes|NA|NA|TBD|Keyword used to set periodic scandir time in NDDBU
NSDBU_DAYS_TO_CHECK_MON_HARDLINK|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used to check hardlink for monitors in NSDBU
NSDBU_DAYS_TO_CHECK_OFFSET_FILE|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used to check offset file in NSDBU
NDDBU_SCANDIR_ENABLED|99999|Scalar|No|No|No|-|1|Yes|NA|NA|TBD|Keyword used to set periodic scandir enable in NDDBU

DBU_FILTERED_CSV_DATA|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used to validate_csv_buffer for validating  and filtered buffer

# SHOW_GROUP_DATA <0/1>
SHOW_GROUP_DATA|99999|Scalar|No|No|Yes|-|0|Yes|NA|NA|TBD|Keyword used for showing the individual group graph data 
#ENABLE_PAGE_BASED_STATS <0/1>(Default is 0)
ENABLE_PAGE_BASED_STATS|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used for showing Page based Stat
#Njvm related keywords
NJVM_VUSER_THREAD_POOL|99999|Scalar|No|No|Yes|-|64 2 512 75|Yes|NA|NA|NA|To set njvm thread pool values
NJVM_CLASS_PATH|99999|Scalar|No|No|Yes|-|-|Yes|NA|NA|NA|To set njvm class path
NJVM_JAVA_HOME|99999|Scalar|No|No|Yes|-|-|Yes|NA|NA|NA|To set njvm java home path
NJVM_CUSTOM_ARGS|99999|Scalar|No|No|Yes|-|-|Yes|NA|NA|NA|To set njvm custom args
NJVM_STD_ARGS|99999|Scalar|No|No|Yes|-|128 512 0|Yes|NA|NA|NA|To set njvm standard args
NJVM_SYSTEM_CLASS_PATH|99999|Scalar|No|No|Yes|-|-|No|NA|NA|NA|To set njvm system class path
NJVM_CONN_TIMEOUT|99999|Scalar|No|No|Yes|-|60|No|NA|NA|NA|To set njvm connection timeout
NJVM_MSG_TIMEOUT|99999|Scalar|No|No|Yes|-|60|No|NA|NA|NA|To set njvm msg timeout
NJVM_CONN_TYPE|99999|Scalar|No|No|Yes|-|0|No|NA|NA|NA|0 for tcp connection and 1 for unix domain socket.
URI_ENCODING|99999|Scalar|No|No|Yes|-|%20 0|No|NA|NA|NA| For special character encoding in uri
#
# JAVA object manager 
USE_JAVA_OBJ_MGR|99999|Scalar|No|No|Yes|-|0|NO|NA|NA|NA|0 for java object manager 
AMF_SEGMENT_MODE|99999|Scalar|No|No|Yes|-|0|No|NA|NA|NA|To set amf segment mode 0 for amf and 1 for normal parameterization
#To configure size of shr blk
LOGGING_WRITER_ARG|99999|Scalar|No|No|No|-|16|Yes|NA|NA|NA|To configure size of shr blk
# <enable/disable> <delayed samples cause ignore gen> <continue with percentage of gen started> <continue with percentage of gen running> <initial timeout to start gen test>
CONTINUE_TEST_ON_GEN_FAILURE|2004|Scalar|No|No|No|-|1 10 100 0 900|Yes|NA|NA|NA|To decide whether user want to continue in case of generator failure
CONTINUE_TEST_ON_NVM_FAILURE|99999|Scalar|No|No|No|-|1|Yes|NA|NA|NA|To decide whether user want to continue test in case of NVM failure
ENABLE_DNS_GRAPH|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
NS_TRACE_LEVEL|99999|Scalar|No|Yes|Yes|-|1 100|Yes|NA|NA|NA|Used for debugging test
NS_WRITE_RTG_DATA_IN_DB_OR_CSV|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used to write RTG data in NS
NS_WRITE_RTG_DATA_IN_INFLUX_DB|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|Keyword used to write RTG data in INFLUX DB
#
# G_SEND_NS_TX_HTTP_HEADER  <grp>  <0/1/2>  <Tx name> <http header name>
G_SEND_NS_TX_HTTP_HEADER|9999|Scalar|Yes|No|No|-|ALL 0|Yes|NA|NA|To send transaction name in http header.
#
#We are logging event in parsing of keyword "G_END_TX_NETCACHE" that's why making ID of G_ENABLE_NETWORK_CACHE_STATS & G_END_TX_NETCACHE greater than EVENT_LOG
G_ENABLE_NETWORK_CACHE_STATS|9600|Scalar|Yes|No|Yes|-|ALL 0 0|Yes|NA|NA|G_ENABLE_NETWORK_CACHE_STATS <Group_name> <Mode> < Consider TCP_REFRESH_HIT as hit> <NW Cache Vendor>|This is to enable/disable network cache graphs
#
G_ENABLE_DT|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_ENABLE_DT <Group_name> <Mode> <DT Request Header Fields> <Other Fields>|This is to enable/disable DT Header in Request 
G_ENABLE_CORRELATION_ID|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_ENABLE_CORRELATION_ID <Group_name> <Mode> <Header&QueryParameter> <HeaderName> <QueryParameterName> <prefix> <config> <suffix>|This is to enable/disable CORRELATION-ID in Header&Query Parameter of Request
#
# G_END_TX_NETCACHE <group-name> <mode>
G_END_TX_NETCACHE|9700|Scalar|Yes|No|No|-|ALL 0|Yes|NA|NA|To decide whether to end transaction based on NetCache hit or not.
#
SCENARIO_SETTINGS_PROFILE|9999|Scalar|No|No|Yes|-|-|No|NA|NA|SCENARIO_SETTINGS_PROFILE <Project>/<Sub Project>/<profile.ssp>|To set the scenario setting profile instead of sys/sitekeywords.default
#
SERVER_SELECT_MODE|99999|Scalar|No|No|Yes|-|1|Yes|NA|NA|NA|To decide whether we need to use same host for both HTTP and HTTPS request for a particular virtual user 
#
#IO_VECTOR_SIZE <init_io_vector_size> <io_vector_delta_size> <io_vector_max_size>
IO_VECTOR_SIZE|9999|Scalar|No|No|Yes|-|10000 1000 100000|Yes|NA|NA|This keyword is used to configure IO vector size settings.
#
# ENABLE_NS_FIREFOX <0/1> <firefox bin path>
ENABLE_NS_FIREFOX|9999|Scalar|No|No|Yes|-|1 /home/cavisson/thirdparty/firefox/ffx_43|Yes|NA|NA|ENABLE_NS_FIREFOX <mode> <firefox bin path>|Enable netstorm firefox

# ENABLE_NS_CHROME <0/1> <chrome bin path>
ENABLE_NS_CHROME|9999|Scalar|No|No|Yes|-|1 /home/cavisson/thirdparty/chrome/chrome_78|Yes|NA|NA|ENABLE_NS_CHROME <mode> <chrome bin path>|Enable netstorm chrome

#G_RBU_USER_AGENT <group_name> <mode> <user_agent>
RBU_USER_AGENT|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_USER_AGENT <mode> <useragentstring>|Enable rbu user agent
G_RBU_USER_AGENT|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_USER_AGENT <grp> <mode> <useragentstring>|Enable rbu user agent

#RBU_ORIGIN_DOMAIN <domain> 
RBU_ORIGIN_DOMAIN|5700|Scalar|No|No|Yes|-|-|Yes|NA|NA|TBD

#RBU_ALERT_POLICY <mode> <policy_list>
RBU_ALERT_POLICY|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_ALERT_POLICY <mode> <policy_list>|Enable alert policy with provided Policy_name:Script_name;Policy_name2:Script_name2 <separated by semicolon>

#G_SESSION_RETRY <group> <num_retrires> <retry_interval>
G_SESSION_RETRY|9999|Scalar|Yes|No|Yes|-|ALL 0 0|Yes|NA|NA|G_SESSION_RETRY <group> <num_retrires> <retry_interval>|session retry on page failure

#G_RBU <group_name> <page_name> <mode> <snapshot_mode> <auto_param_mode> <stop_browser_after_each_session> <browser_mode> <lighthouse_mode>
G_RBU|9999|Scalar|Yes|No|Yes|-|ALL ALL 0 1 0 1 1 0|Yes|NA|NA|G_RBU <group_name> <page_name> <mode> <snapshot_mode> <auto_param_mode> <stop_browser_after_each_session> <browser_mode> <lighthouse_mode>

#G_RBU_CACHE_SETTING <group_name> <mode> <cc_mode> <cookie_mode>
G_RBU_CACHE_SETTING|9999|Scalar|Yes|No|Yes|-|ALL 1 1 1|Yes|NA|NA|G_RBU_CACHE_SETTING <group_name> <mode> <cc_mode> <cookie_mode>

#G_RBU_PAGE_LOADED_TIMEOUT <group_name> <time> <phase_interval>
G_RBU_PAGE_LOADED_TIMEOUT|9999|Scalar|Yes|No|Yes|-|ALL 5000 4000|Yes|NA|NA|G_RBU_PAGE_LOADED_TIMEOUT <group_name> <time> <phase_interval>

#G_RBU_CAPTURE_CLIPS <group_name> <mode> <frequency> <quality> [domload_thresold] [onload_threshold]
G_RBU_CAPTURE_CLIPS|9999|Scalar|Yes|No|Yes|-|ALL 0 100 100 2000 4000|Yes|NA|NA|G_RBU_CAPTURE_CLIPS [<group_name>] [<mode>] [<frequency>] [<quality>] [domload_thresold] [onload_threshold]

#G_RBU_ADD_HEADER <group_name> <mode>
G_RBU_ADD_HEADER|9999|Scalar|Yes|No|Yes|-|ALL 1|Yes|NA|NA|G_RBU_ADD_HEADER <group_name> <mode>

#G_RBU_CLEAN_UP_PROF_ON_SESSION_START <group_name> <mode> <sample_profile>
G_RBU_CLEAN_UP_PROF_ON_SESSION_START|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_CLEAN_UP_PROF_ON_SESSION_START <group_name> <mode> <sample_profile>

#G_RBU_HAR_SETTING <group_name> <mode> <compression> <request> <response> <JS processing time and data URI(0/1/2/3)>
G_RBU_HAR_SETTING|9999|Scalar|Yes|No|Yes|-|ALL 1 0 0 0 0|Yes|NA|NA|G_RBU_HAR_SETTING <group_name> <mode> <compression> <request> <response> <JS Processing Time and data URI(0-Disable,1-JS processing time, 2-Data URI,3-Both)>

#G_RBU_CACHE_DOMAIN <group_name> <mode> <domain_list> 
G_RBU_CACHE_DOMAIN|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_CACHE_DOMAIN <group_name> <mode> <domain_list> 

#G_RBU_RM_PROF_SUB_DIR <Grp> <Mode> <profile relative path>  
G_RBU_RM_PROF_SUB_DIR|9999|Scalar|Yes|No|Yes|-|ALL 0 -|Yes|NA|NA|G_RBU_RM_PROF_SUB_DIR <Grp> <Mode> <profile relative path>

#G_RBU_ADD_ND_FPI <group_name> <mode> <send_mode main/All>
G_RBU_ADD_ND_FPI|9999|Scalar|Yes|No|Yes|-|ALL 2 1|Yes|NA|NA|G_RBU_ADD_ND_FPI <group_name> <mode 0/1/2> <send_mode 0/1>

#G_RBU_ALERT_SETTING <group_name> <mode> 
G_RBU_ALERT_SETTING|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_ALERT_SETTING <group_name> <mode>|This keyword is for disable or enable alerts

#G_RBU_HAR_TIMEOUT <group_name> <time (sec)>
G_RBU_HAR_TIMEOUT|9999|Scalar|Yes|No|Yes|-|ALL 65|Yes|NA|NA|G_RBU_HAR_TIMEOUT <group_name> <time (sec)>|Used to control PageLoadWaitTime

#G_IGNORE_HASH_IN_URL <group_name> <mode>
G_IGNORE_HASH_IN_URL|9999|Scalar|Yes|No|No|-|ALL 1|No|NA|NA|G_IGNORE_HASH_IN_URL <group_name> <mode>|This keyword is used to control ignore hash coming in url

#RBU_POST_PROC <mode0/1/2> [har_rename_info_file]
RBU_POST_PROC|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_POST_PROC <mode0/1/2> [har_rename_info_file]

#G_RBU_SETTINGS <group_name> <mode0/100>
RBU_SETTINGS|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_SETTINGS <freq(0, >=100 & <=10000)>
G_RBU_SETTINGS|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_SETTINGS <grp_name> <freq(0, >=100 & <=10000)>

#RBU_ENABLE_CSV <mode0/1>
RBU_ENABLE_CSV|9999|Scalar|No|No|Yes|-|1|Yes|NA|NA|RBU_ENABLE_CSV <mode0/1>

#RBU_BROWSER_COM_SETTINGS <mode> <num_retrires> <interval>
#Native messaging host daemon takes time to update port_info.txt file, so increasing interval from 3 sec to 10 sec
RBU_BROWSER_COM_SETTINGS|9999|Scalar|No|No|Yes|-|1 5 10000|Yes|NA|NA|RBU_BROWSER_COM_SETTINGS <mode> <num_retries> <interval>

#RBU_ENABLE_DUMMY_PAGE <mode> <url>
RBU_ENABLE_DUMMY_PAGE|9999|Scalar|No|No|Yes|-|1|Yes|NA|NA|RBU_ENABLE_DUMMY_PAGE <mode0/1> [dummy url]

#RBU_ENABLE_AUTO_PARAM <mode> 
RBU_ENABLE_AUTO_PARAM|9999|Scalar|No|No|Yes|-|1|Yes|NA|NA|RBU_ENABLE_AUTO_PARAM <mode0/1>

#RBU_EXT_TRACING <level>
RBU_EXT_TRACING|9999|Scalar|No|No|Yes|-|1|Yes|NA|NA|RBU_EXT_TRACING <level>|To trace extension in case of RBU

#G_RBU_DOMAIN_IGNORE_LIST <GRP_NAME> <DOMAIN_LIST(comma separated list)>
G_RBU_DOMAIN_IGNORE_LIST|9999|Scalar|Yes|No|Yes|-|ALL NA|Yes|NA|NA|G_RBU_DOMAIN_IGNORE_LIST <grp> <domain_list>|It will ignore all the comma separated given domains

#G_RBU_BLOCK_URL_LIST <GRP_NAME> <URL_LIST(Url list is comma separated list or single url)>
G_RBU_BLOCK_URL_LIST|9999|Scalar|Yes|No|Yes|-|ALL NA|Yes|NA|NA|G_RBU_BLOCK_URL_LIST <grp> <url_list>|It will block comma separated given urls.

#G_RBU_ENABLE_TTI_MATRIX <group_name> <mode>
RBU_ENABLE_TTI_MATRIX|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_ENABLE_TTI_MATRIX <mode0/1>
G_RBU_ENABLE_TTI_MATRIX|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_ENABLE_TTI_MATRIX <grp> <mode0/1>

#G_RBU_ACCESS_LOG <grp> <mode> <acc_log_code(semi colon separated)>
G_RBU_ACCESS_LOG|9999|Scalar|Yes|No|Yes|-|ALL 1 4xx;5xx|Yes|NA|NA|G_RBU_ACCESS_LOG <grp> <mode> <code_list>|To log access_log in case of RBU

#G_RBU_WAITTIME_AFTER_ONLOAD <grp> <time(in milliseconds)>
G_RBU_WAITTIME_AFTER_ONLOAD|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_WAITTIME_AFTER_ONLOAD <grp> <time>|To provide time to wait for HAR file after onload

#G_RBU_ENABLE_AUTO_SELECTOR <group> <mode>
G_RBU_ENABLE_AUTO_SELECTOR|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_ENABLE_AUTO_SELECTOR <group> <mode>|To control autoSelector feature

#G_RBU_CAPTURE_PERFORMANCE_TRACE <Group> <Mode> <Timeout> <Enable Memory> <Enable Screenshot> <Duration Level>
G_RBU_CAPTURE_PERFORMANCE_TRACE|9999|Scalar|Yes|No|Yes|-|ALL 0 10000 1 0 0|Yes|NA|NA|G_RBU_CAPTURE_PERFORMANCE_TRACE <Group> <Mode> [Timeout] [Enable Memory] [Enable Screenshot] [Duration Level]|To capture performance stats

#G_RBU_SELECTOR_MAPPING_PROFILE <Group> <Mode> <Profile path>
G_RBU_SELECTOR_MAPPING_PROFILE|9999|Scalar|Yes|No|Yes|-|ALL 0 NA|Yes|NA|NA|G_RBU_SELECTOR_MAPPING_PROFILE <Group> <Mode> <Profile path>|Deprecated Selector Mapping

#G_RBU_THROTTLING_SETTING <Group> <Mode> <Download Throughput(kbps)> <Upload Throughput(kbps)> <Request Latency(ms)> 
G_RBU_THROTTLING_SETTING|9999|Scalar|Yes|No|Yes|-|ALL 1 0 0 0|Yes|NA|NA|G_RBU_THROTTLING_SETTING <Group> <Mode> <Download Throughput(kbps)> <Upload Throughput(kbps)> <Request Latency(ms)> |Used for Network/Bandwith Throttling in RBU(Lighthouse)

#G_RBU_CPU_THROTTLING <group> <mode> <slowdown multiplier>
G_RBU_CPU_THROTTLING|9999|Scalar|Yes|No|Yes|-|ALL 0 0|Yes|NA|NA|G_RBU_CPU_THROTTLING <group> <mode> <slowdown multiplier>|Used for CPU Throttling in RBU

#G_RBU_LIGHTHOUSE_SETTING <Group> <Device Mode> 
G_RBU_LIGHTHOUSE_SETTING|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_LIGHTHOUSE_SETTING <Group> <Device Mode>|Used for Device Simulation in Lighthouse(0-Mobile, 1-Desktop)

RBU_DOMAIN_STAT|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_DOMAIN_STAT <enable/disable>|To enable or disable dynamic domain stats

#RBU_MARK_MEASURE_MATRIX <enable/disable>
RBU_MARK_MEASURE_MATRIX|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_MARK_MEASURE_MATRIX <enable/disable>|To capture mark and measure 

#G_RBU_RELOAD_HAR <group> <mode>
G_RBU_RELOAD_HAR|9999|Scalar|Yes|No|Yes|-|ALL 1|Yes|NA|NA|G_RBU_RELOAD_HAR <group> <mode>|To disable HAR creation

#G_RBU_WAIT_UNTIL <Group> <Timeout(sec)>
G_RBU_WAIT_UNTIL|9999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_WAIT_UNTIL <Group> <Timeout(sec)>|To retry on click action failure

#USER_DATA_INTERVAL <interval> <count>
LOG_VUSER_DATA_INTERVAL|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|LOG_VUSER_DATA_INTERVAL <intervale> <count> where interval in sec 

#ADJUST_RAMPUP_TIMER <mode>
ADJUST_RAMPUP_TIMER|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|ADJUST_RAMPUP_TIMER <mode>  

#RESET_TEST_START_TIME_STAMP <0/1> 
RESET_TEST_START_TIME_STAMP|9999|Scalar|No|No|Yes|-|0|Yes|NA|NA|RESET_TEST_START_TIME_STAMP <mode>|Reset test run start time after setting up monitors
NJVM_SIMULATOR_MODE|9999|Scalar|No|No|Yes|-|0 NA|Yes|NA|NA|Enable NJVM Simulator
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|InScenarioProfile|Future2|Future3|Format|Comments
USER_PROFILE_SELECTION_MODE|9999|Scalar|No|No|No|-|0|Yes|NA|NA|set profile selection mode
#End of file
LOG_SHR_BUFFER_SIZE|9999|Scalar|No|No|No|-|131072|Yes|NA|NA|set data block size
#This keyword is to configure setting of nia_file_aggregator tool. Added interval 100ms and buf size 128k
NIFA_CMON_SETTINGS|9999|Scalar|No|No|No|-|100 10 131072 0 2 30 5 5|Yes|NA|NA|Set configuration settings of nifa tool
# keyword is to configure the parent_child_con_timout in seconds
# The intervals should be less than 60 sec.
# PARENT_CHILD_CON_TIMEOUT <interval>
PARENT_CHILD_CON_TIMEOUT|9999|Scalar|No|No|No|-|300|Yes|NA|NA|TBD|Keyword used to set the parent child timout
#keywords for inline url filter patterns
G_INLINE_INCLUDE_DOMAIN_PATTERN|9999|Scalar|Yes|No|No|-|-|Yes|NA|NA|TBD|keyword used to include pattern of domain in autofetched urls
G_INLINE_INCLUDE_URL_PATTERN|9999|Scalar|Yes|No|No|-|-|Yes|NA|NA|TBD|keyword used to include pattern of url in autofetched urls
G_INLINE_EXCLUDE_DOMAIN_PATTERN|9999|Scalar|Yes|No|No|-|-|Yes|NA|NA|TBD|keyword used to exclude pattern of domain in autofetched urls
G_INLINE_EXCLUDE_URL_PATTERN|9999|Scalar|Yes|No|No|-|-|Yes|NA|NA|TBD|keyword used to exclude pattern of url in autofetched urls
G_INC_EX_DOMAIN_SETTINGS|9999|Scalar|Yes|No|No|-|ALL 1|Yes|NA|NA|TBD|keyword used to consider relative url as main url.
SECONDARY_GUI_SERVER|9999|Scalar|Yes|Yes|No|-|-|Yes|NA|NA|TBD|This is to give secondary gui server address and port.
RUNTIME_QTY_PHASE_SETTINGS|9999|Scalar|No|No|Yes|-|5|No|NA|No|TBD|Set number of quantity runtime changes and set number of phase changes while increasing or decreasing users/sessions
#Media Streaming
G_M3U8_SETTING|9999|Scalar|Yes|No|Yes|-|ALL 0 0|Yes|NA|NA|G_M3U8_ENABLE <grp> <mode0/1> <bandwidth>
#RTE 
G_RTE_SETTINGS|9999|Scalar|Yes|No|Yes|-|ALL 0 0 0|Yes|NA|NA|G_RTE_SETTINGS> <grp> <mode0/1> <protocol> <gui_mode>
#
#NV Monitors
NV_ENABLE_BP_ENTRY_PAGE_STATS_MONITOR|2780|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_BP_ENTRY_PAGE_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp entry page stats Monitor
NV_ENABLE_BP_ABAND_TRANSIT_PAGE_EVENT_STATS|2781|Scalar|No|No|Yes|-|1|Yes|NA|NA|NV_ENABLE_BP_ABAND_TRANSIT_PAGE_EVENT_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp aband transit page event stats Monitor
NV_ENABLE_BP_ABAND_SESSION_EXIT_PAGE_STATS_MONITOR|2782|Scalar|No|No|Yes|-|1|Yes|NA|NA|ENABLE_NV_BP_ABAND_SESSION_EXIT_PAGE_STATS_MONITOR <Enable/Disable>|With this keyword you can enable/disable NV bp aband session exit page stats Monitor
