#------------------------------------------------------------------------------
# Name: standard_monitors.dat
# Purpose:
# This file contains list of standard monitors with gdf name, monitor name, run option, program type,
# server types, two fields for future used and comments. Fields which not present, default value is NA.
# Format: 
# Monitor Name|Gdf Name| Run Option|Program Name with or without path|Program Type|Fixed Arguments|ServerTypes|MonitorType|Comments|show In GUI|Category Name|monitor UI Json|Record Id|Agent type|Config file
#
# Where
#   Monitor name is name of the monitor
#   GDF name is name of the gdf file with extention
#   Run Optin is 1 - Run every time, 2 - Run once
#   Program name is name with or wihtout path
#   Program type is java, shell or binary
#   Fixed arguments are arguments which are hard code and always passed
#   ServerTypes is the comma separated server types where this monitor is supported
#     All means for all server types. It must be one of these
#        Linux, LinuxEx, Solaris,SunOS, AIX_Shared_LPAR, AIX_Dedicated_LPAR, Windows
#   MonitorType is CM(custom monitor) or DVM(dynamic vector monitor). 
#     Default monitor type is CM and converting monitor type "NA" into "CM" internally.
#   Comments - description. Used by GUI
#   Record Id - used by NDC to uniquely identify monitor data from Application Agent
#   Agent type - Type of agent (CMON or BCI) (if NA is provided, agent type will be CMON)
#   Config file - xml / json config file for Mbean / Rest / DB monitors
# 
# Format of MonitorType: <MonitorType><use_lps><use args>
# Monitor Type:
# 	DVM:  for options -X <vector prefix/noprefix> & -L <header/data>
# 	DVM1: for options -v <vector prefix/noprefix> & -o <header/data> 
# 	DVM2: for options -v <vector prefix/noprefix> this is same as old format
# 	DVM3: for options --prefix <vector prefix/noprefix> --operation show-vector/show-data
# use_lps:
# 	0: do not make connection with lps
# 	1: check if lps server is configure then make connection with lps, else make connection with server given in mprof
# 	NOTE: 'cm_service_stats' is the only monitor in which if use_lps is '0' then we check if lps server is configure or not, if not then 
# 	       we first configure lps server then we make connection with lps server. In this case we never make connection with server 
# 	       given in mprof.
# use_args: 
#  	0: do not send prog args in msg which is used to get vector list
#  	1: send prog args in msg which is used to get vector list
#------------------------------------------------------------------------------
#Java GC 
GCPAppEngineInstanceStats|cm_gcp_appengine_instance_stats.gdf|2|cm_gcp_extended_monitor|java|-s AppEngine -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric related to number of instance count exist.|No|GCP_Ex|NA|10|CMON|GCPAppEngineInstanceConfiguration.json
GCPAppEngineSystemStats|cm_gcp_appengine_system_stats.gdf|2|cm_gcp_extended_monitor|java|-s AppEngine -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|System stats provide metrics related to System and Server.|No|GCP_Ex|NA|10|CMON|GCPAppEngineSystemConfiguration.json
GCPAppEngineNetworkStats|cm_gcp_appengine_network_stats.gdf|2|cm_gcp_extended_monitor|java|-s AppEngine -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to sent and received bytes.|No|GCP_Ex|NA|10|CMON|GCPAppEngineNetworkConfiguration.json
GCPAppEngineServerStyleStats|cm_gcp_appengine_server_style_stats.gdf|2|cm_gcp_extended_monitor|java|-s AppEngine -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|Server Style provide metrics related to server.|No|GCP_Ex|NA|10|CMON|GCPAppEngineServerStyleConfiguration.json
GCPAppEngineServerStats|cm_gcp_appengine_server_stats.gdf|2|cm_gcp_extended_monitor|java|-s AppEngine -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|Server Stats provide metrics related to server response.|No|GCP_Ex|NA|10|CMON|GCPAppEngineServerConfiguration.json
GCPAppEngineMemcacheStats|cm_gcp_appengine_memcache_stats.gdf|2|cm_gcp_extended_monitor|java|-s AppEngine -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to cache memory of app Engine.|No|GCP_Ex|NA|10|CMON|GCPAppEngineMemcacheConfiguration.json

#GCP ServiceRuntime Monitors
GCPServiceRuntimeAllocationStats|cm_gcp_serviceruntime_allocation_stats.gdf|2|cm_gcp_extended_monitor|java|-s ServiceRuntime -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric related to allocation quota.|No|GCP_Ex|NA|10|CMON|GCPServiceRuntimeAllocationConfiguration.json
GCPServiceRuntimeApiStats|cm_gcp_serviceruntime_api_stats.gdf|2|cm_gcp_extended_monitor|java|-s ServiceRuntime -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric related request and response of api.|No|GCP_Ex|NA|10|CMON|GCPServiceRuntimeApiConfiguration.json
GCPServiceRuntimeDeprecatedStats|cm_gcp_serviceruntime_deprecated_stats.gdf|2|cm_gcp_extended_monitor|java|-s ServiceRuntime -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric whose class or method is no longer considered important.|No|GCP_Ex|NA|10|CMON|GCPServiceRuntimeDeprecatedConfiguration.json
GCPServiceRuntimeLimitStats|cm_gcp_serviceruntime_limit_stats.gdf|2|cm_gcp_extended_monitor|java|-s ServiceRuntime -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric related to quota limit.|No|GCP_Ex|NA|10|CMON|GCPServiceRuntimeLimitConfiguration.json
GCPServiceRuntimeQuotaUsageStats|cm_gcp_serviceruntime_quotausage_stats.gdf|2|cm_gcp_extended_monitor|java|-s ServiceRuntime -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric related to quota usage.|No|GCP_Ex|NA|10|CMON|GCPServiceRuntimeQuotaUsageConfiguration.json
GCPServiceRuntimeRequestStats|cm_gcp_serviceruntime_request_stats.gdf|2|cm_gcp_extended_monitor|java|-s ServiceRuntime -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metric related to request count.|No|GCP_Ex|NA|10|CMON|GCPServiceRuntimeRequestConfiguration.json

#GCP CloudTask Monitors
GCPCloudTaskDepthStats|cm_gcp_cloudtask_depth_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudTask -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides the number of task in the queue.|No|GCP_Ex|NA|10|CMON|GCPCloudTaskDepthConfiguration.json
GCPCloudTaskDelayStats|cm_gcp_cloudtask_delay_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudTask -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides number of delay tasks between each scheduled attempt time and actual attempt time.|No|GCP_Ex|NA|10|CMON|GCPCloudTaskDelayConfiguration.json

#GCP CloudComposer Monitors
GCPCloudComposerImageStats|cm_gcp_composer_image_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudComposer -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to Cloud composer image.|No|GCP_Ex|NA|10|CMON|GCPComposerImageConfiguration.json
GCPCloudComposerDatabaseStats|cm_gcp_composer_database_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudComposer -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to Cloud composer database.|No|GCP_Ex|NA|10|CMON|GCPComposerDatabaseConfiguration.json
GCPCloudComposerRequestStats|cm_gcp_composer_request_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudComposer -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to Cloud composer requests.|No|GCP_Ex|NA|10|CMON|GCPComposerRequestConfiguration.json
GCPCloudComposerTaskQueueStats|cm_gcp_composer_task_queue_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudComposer -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to Cloud composer task queue.|No|GCP_Ex|NA|10|CMON|GCPCloudComposerTaskConfiguration.json
GCPCloudComposerTaskInstanceStats|cm_gcp_composer_task_instance_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudComposer -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to Cloud composer task instance.|No|GCP_Ex|NA|10|CMON|GCPComposerTaskInstanceConfiguration.json

#GCP StackdriverLogging Monitors
GCPStackdriverLoggingStats|cm_gcp_logging_stats.gdf|2|cm_gcp_extended_monitor|java|-s StackdriverLogging -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provide metrics related to stackdriver logging.|No|GCP_Ex|NA|10|CMON|GCPLoggingConfiguration.json

#GCP CloudIot Monitors
GCPCloudIotActivedeviceStats|cm_gcp_cloud_iot_active_device_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudIot -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides active device in cloud iot.|No|GCP_Ex|NA|10|CMON|GCPCloudIOTActiveDeviceConfiguration.json
GCPCloudIotOperationStats|cm_gcp_cloud_iot_operation_type_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudIot -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides operation performed in cloud iot.|No|GCP_Ex|NA|10|CMON|GCPCloudIOTOperationConfiguration.json
GCPCloudIotBillableBytesStats|cm_gcp_cloud_iot_billable_bytes_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudIot -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides the number of billable bytes transferred by devices.|No|GCP_Ex|NA|10|CMON|GCPCloudIOTBillableBytesConfiguration.json
GCPCloudIotTrafficStats|cm_gcp_cloud_iot_traffic_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudIot -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides total traffic to in cloud iot.|No|GCP_Ex|NA|10|CMON|GCPCloudIOTTrafficConfiguration.json
GCPCloudIotDeviceErrorStats|cm_gcp_cloud_iot_device_error_stats.gdf|2|cm_gcp_extended_monitor|java|-s CloudIot -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides total error communicating with device.|No|GCP_Ex|NA|10|CMON|GCPCloudIOTDeviceErrorConfiguration.json

#GCP MachineLearning Monitors
GCPMLSystemStats|cm_gcp_ml_system_stats.gdf|2|cm_gcp_extended_monitor|java|-s MachineLearning -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|ML(Machine Learning) System provides metrics related to cpu and network.|No|GCP_Ex|NA|10|CMON|GCPMLSystemConfiguration.json
GCPMLModelStats|cm_gcp_ml_model_stats.gdf|2|cm_gcp_extended_monitor|java|-s MachineLearning -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|ML(Machine Learning) Model provides metrics related to Replica.|No|GCP_Ex|NA|10|CMON|GCPMLModelConfiguration.json
GCPMLPredictionStats|cm_gcp_ml_prediction_stats.gdf|2|cm_gcp_extended_monitor|java|-s MachineLearning -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides metrics related to prediction count and error count.|No|GCP_Ex|NA|10|CMON|GCPMLPredictionConfiguration.json
GCPMLResponseStats|cm_gcp_ml_response_stats.gdf|2|cm_gcp_extended_monitor|java|-s MachineLearning -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides metrics related to prediction response.|No|GCP_Ex|NA|10|CMON|GCPMLResponseConfiguration.json
GCPMLLatencyStats|cm_gcp_ml_latency_stats.gdf|2|cm_gcp_extended_monitor|java|-s MachineLearning -b "https://content-monitoring.googleapis.com/v3/projects/{project_id}"|All|DVM:0:0:1|It provides metrics related to prediction latency.|No|GCP_Ex|NA|10|CMON|GCPMLLatencyConfiguration.json

#GCP Compute Engine InstanceGroup Autoscaler Monitors
GCPInstanceGroupAutoscalerStats|cm_gcp_instancegroup_autoscaler.gdf|2|cm_gcp_extended_monitor|java|-s InstanceGroupAutoscaler -b "https://compute.googleapis.com/compute/v1/projects/{project_id}"|All|DVM:0:0:1|It provides metrics related to instance groups autoscaler stats.|No|GCP_Ex|NA|10|CMON|GCPInstanceGroupAutoscalerConfiguration.json

#Oracle CSV Monitors
OracleExecutionStats|NA_genericDB_oracle_query_execution_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s EXECUTION_STATS -i 15|All|DVM:1:0|Oracle Execution Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleExecutionStats.json
OracleServiceStats|NA_genericDB_oracle_monitor_services.gdf|2|cm_db_monitor_stats|java|-m oracle -s SERVICE_STATS|All|DVM:1:0|Oracle Service Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleServiceStats.json
OracleTempFilesStats|NA_genericDB_oracle_temp_db.gdf|2|cm_db_monitor_stats|java|-m oracle -s TEMPFILES_STATS|All|DVM:1:0|Oracle Temp File Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleTempFilesStats.json
OracleLocksStats|NA_genericDB_oracle_lock_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s LOCKS_STATS|All|DVM:1:0|Oracle Locks Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleLocksStats.json
OracleSessionStats|NA_genericDB_oracle_session_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s SESSION_STATS -i 15|All|DVM:1:0|Oracle Session Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleSessionStats.json
OracleIOByFileStats|NA_genericDB_oracle_io_by_file.gdf|2|cm_db_monitor_stats|java|-m oracle -s FILE_STATS |All|DVM:1:0|Oracle IO By File Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleFileStats.json
OracleJobStats|NA_genericDB_oracle_jobs_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s JOB_STATS|All|DVM:1:0|Oracle Job Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleJobStats.json
OracleJobHistoryStats|NA_genericDB_oracle_job_history_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s JOB_HISTORY_STATS|All|DVM:1:0|Oracle Job History Stats.|Yes|Oracle|Oracle.json|10|CMON|OracleJobHistoryStats.json
OracleSessionWaitStats|NA_genericDB_oracle_session_wait_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s SESSION_WAIT_STATS|All|DVM:1:0|Oracle Wait Stats per session id.|Yes|Oracle|Oracle.json|10|CMON|OracleSessionWaitStats.json
OracleEstimatedExecutionPlan|NA_genericDB_oracle_estimated_execution_plan.gdf|2|cm_db_monitor_stats|java|-m oracle -s EXECUTION_PLAN_STATS|All|DVM:1:0|Oracle Estimated Execution Stats|Yes|Oracle|Oracle.json|10|CMON|OracleExecutionPlanStats.json
OracleBlockingStats|NA_genericDB_oracle_blocking_stats.gdf|2|cm_db_monitor_stats|java|-m oracle -s BLOCKING_STATS|All|DVM:1:0|Oracle Blocking Stats|Yes|Oracle|Oracle.json|10|CMON|OracleBlockingStats.json
    
#MySQL CSV Monitors
MySqlOverallConnStats|cm_mysql_conn_stats.gdf|2|cm_db_monitor_stats|java|-m mysql -s overall_connection_stats|All|DVM:0:0:1|MySql Overall Connection Stats|Yes|MySQL|MysqlCustom.json|10|CMON|MySQLOverallConnectionStats.json
MySqlConnectionStats|NA_genericDB_mysql_connection_stats.gdf|2|cm_db_monitor_stats|java|-m mysql -s connection_stats|All|DVM:1:0|MySql Connection Stats.|Yes|MySQL|MysqlCustom.json|10|CMON|MySQLConnectionStats.json
#MySqlWaitStats|NA_genericDB_mysql_wait_stats.gdf|2|cm_db_monitor_stats|java|-m mysql -s wait_stats -i 15|All|DVM:1:0|MySql Wait Stats.|Yes|MySQL|MysqlCustom.json|10|CMON|MySQLWaitStats.json
MySqlEventStats|NA_genericDB_mysql_events_stats.gdf|2|cm_db_monitor_stats|java|-m mysql -s event_stats|All|DVM:1:0|MySql Event Stats.|Yes|MySQL|MysqlCustom.json|10|CMON|MySQLEventStats.json
MySqlBlockingStats|NA_genericDB_mysql_blocking_stats.gdf|2|cm_db_monitor_stats|java|-m mysql -s blocking_stats|All|DVM:1:0|MySql Blocking Stats.|Yes|MySQL|MysqlCustom.json|10|CMON|MySQLBlockingStats.json
MySqlSessionStats|NA_genericDB_mysql_session_stats.gdf|2|cm_db_monitor_stats|java|-m mysql -s session_stats -i 15|All|DVM:1:0|MySql Session Stats.|Yes|MySQL|MysqlCustom.json|10|CMON|MySQLSessionStats.json

#KubernetesResourceQuota
KubernetesResourceQuotaStats|cm_kubernetes_resource_quota_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Kubernetes resource quota provides metrics related to kubernetes quota stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesResourceQuotaConfig.json

#KubernetesDaemonSetStats
KubernetesDaemonSetStats|cm_kubernetes_daemonset_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes daemonset stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesdaemonsetConfig.json

#KubernetesDeploymentRollingUpdateStats
KubernetesDeploymentRollingUpdateStats|cm_kubernetes_deployment_rolling_update_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes deployments stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesDeploymentRollingUpdateConfig.json

#KubernetesPersistentVolumeClaimStats
KubernetesPersistentVolumeClaimStats|cm_kubernetes_persistent_volume_claim_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes persistent volume claims stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesPersistentVolumeClaimConfig.json

#KubernetesReplicationControllerStats
KubernetesReplicationControllerStats|cm_kubernetes_replication_controller_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes replication controllers stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesReplicationControllerConfig.json

#KubernetesPodVolumeStats
KubernetesPodVolumeStats|cm_kubernetes_pod_volume_stats.gdf|2|cm_kubernetes_stats_ex|java|-s volume|All|DVM:0:0:1|Provides metrics related to kubernetes pod volume stats.|Yes|KubernetesEx|KubernetesStatsEx.json

#KubernetesPodStateStats
KubernetesPodStateStats|cm_kubernetes_pod_state_stats.gdf|2|cm_kubernetes_stats_ex|java|-s podState|All|DVM:0:0:1|Provides metrics related to kubernetes pod state stats.|Yes|KubernetesEx|KubernetesStatsEx.json

#KubernetesContainerStateStats
KubernetesContainerStateStats|cm_kubernetes_container_state_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes pod's Container stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesContainerStateConfig.json

#KubernetesNodeUsageStats
KubernetesNodeUsageStats|cm_kubernetes_node_usage_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes node usage stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesNodeUsageConfig.json

#KubernetesLimitRangeStats
KubernetesLimitRangeStats|cm_kubernetes_limit_range_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes limit range stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesLimitRangeConfig.json

#KubernetesReplicaSetStats
KubernetesReplicaSetStats|cm_kubernetes_replica_set_stats.gdf|2|cm_generic_rest_monitor_extended|java|NA|All|DVM:0:0:1|Provides metrics related to kubernetes replica set stats.|Yes|KubernetesEx|KubernetesResourceQuota.json|10|CMON|KubernetesReplicaSetConfig.json

#KubernetesOverallStats Monitor
KubernetesOverallStats|cm_kubernetes_overall_stats.gdf|2|cm_kubernetes_overall_stats|java|NA|All|DVM:0:0:1|Kubernetes Overall stats.|Yes|Kubernetes|KubernetesOverallStats.json

#KubernetesHavocStats
KubernetesHavocStats|cm_kubernetes_container_havoc_stats.gdf|2|cm_kubernetes_container_havoc_stats|java|-S node|All|DVM:0:0:1|Kubernetes Havoc stats|Yes|KubernetesEx|KubernetesOverallStats.json
KubernetesNameSpaceHavocStats|cm_kubernetes_namespace_havoc_stats.gdf|2|cm_kubernetes_container_havoc_stats|java|-S namespace|All|DVM:0:0:1|Kubernetes Namespace Havoc stats.|Yes|KubernetesEx|KubernetesHavocNamespaceStats.json

#ApacheCassandraEx
MBeanCassandra|cm_mbean_cassandra.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Casandra Authentication Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|110|CMON|Cassandra.xml
MBeanCassandraService|cm_mbean_cassandra_service.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Casandra Service Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|112|CMON|CassandraService.xml
MBeanCassandraRequest|cm_mbean_cassandra_request.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Casandra Request Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|113|CMON|CassandraRequest.xml
MBeanCassandraNetwork|cm_mbean_cassandra_network.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Casandra Network Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|114|CMON|CassandraNetwork.xml
MBeanCassandraInternal|cm_mbean_cassandra_executor.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Casandra Internal Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|115|CMON|CassandraInternal.xml
MBeanCassandraDatabaseCache|cm_mbean_cassandra_db_cache.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Database Cache Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|116|CMON|CassandraDBCache.xml
MBeanCassandraDatabase|cm_mbean_cassandra_db.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Database Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|117|CMON|CassandraDB.xml
MBeanCassandraBufferPool|cm_mbean_cassandra_buffer_pool.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra BufferPool Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|118|CMON|CassandraBufferPool.xml
MBeanCassandraCQL|cm_mbean_cassandra_cql.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra CQL Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|119|CMON|CassandraCQL.xml
MBeanCassandraCache|cm_mbean_cassandra_cache_request.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Cache Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|120|CMON|CassandraCacheRequest.xml
MBeanCassandraClient|cm_mbean_cassandra_client.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Client Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|121|CMON|CassandraClient.xml
MBeanCassandraClientRequest|cm_mbean_cassandra_client_request.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Client Request Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|123|CMON|CassandraClientRequest.xml
MBeanCassandraClientRequestLatency|cm_mbean_cassandra_client_request_latency.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Client Request Latency Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|124|CMON|CassandraClientRequestLatency.xml
MBeanCassandraColumnFamily|cm_mbean_cassandra_column_family.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Column Family Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|125|CMON|CassandraColumnFamily.xml
MBeanCassandraConnnection|cm_mbean_cassandra_connection.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Connnection Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|126|CMON|CassandraMetricConnnection.xml
MBeanCassandraInboundConnection|cm_mbean_cassandra_inbound_connection.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Inbound Connnection Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|127|CMON|CassandraInboundConnection.xml
MBeanCassandraIndex|cm_mbean_cassandra_index.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Index Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|128|CMON|CassandraIndex.xml
MBeanCassandraMemtablePool|cm_mbean_cassandra_memtable_pool.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Memtable Pool Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|129|CMON|CassandraMemtablePool.xml
MBeanCassandraThreadPool|cm_mbean_cassandra_thread_pools.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Thread Pool Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|130|CMON|CassandraThreadPool.xml
MBeanCassandraReadRepair|cm_mbean_cassandra_read_repair.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Apache Cassandra Read Repair Stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|131|CMON|CassandraReadRepair.xml

#JettyMonitorEx
MBeanJettyHttpServer|cm_mbean_jetty_http_server.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Jetty HTTP Server Stats|Yes|JMXMBeanMonitor|GenericJMXDVM.json|400|ALL|JettyHttpServer.xml
MBeanJettySession|cm_mbean_jetty_session.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Jetty Session Stats|Yes|JMXMBeanMonitor|GenericJMXDVM.json|401|ALL|JettySession.xml
MBeanJettyThread|cm_mbean_jetty_thread.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Jetty Thread Stats|Yes|JMXMBeanMonitor|GenericJMXDVM.json|403|ALL|JettyThread.xml
MBeanJettyThreadStrategy|cm_mbean_jetty_thread_strategy.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Jetty Thread Strategy Stats|Yes|JMXMBeanMonitor|GenericJMXDVM.json|405|ALL|JettyThreadStrategy.xml

#Tomcat Monitor Ex
MBeanTomcatLog4j2Stats|cm_mbean_Tomcat_Log4j2.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Tomcat Log4j2 stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|500|ALL|TomcatLog4j2.xml
MBeanTomcatServletStats|cm_mbean_Tomcat_Servlet_Stats.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Tomcat Servlet stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|501|ALL|TomcatServletStats.xml
MBeanTomcatRequestProcessor|cm_mbean_Tomcat_RequestProcessor.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Tomcat Request Processor stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|502|ALL|TomcatRequestProcessor.xml
MBeanTomcatJspMonitor|cm_mbean_Tomcat_JspMonitor.gdf|2|cm_generic_jmx_monitor|java|NA|All|DVM|Tomcat Jsp Monitor stats.|Yes|JMXMBeanMonitor|GenericJMXDVM.json|503|ALL|TomcatJspMonitor.xml
